user_id,funny,posted,item_id,helpful,recommend,sentiment_analysis
magneboar,,2013,440,1 of 1 people (100%) found this review helpful,True,1
magneboar,,2013,204300,2 of 4 people (50%) found this review helpful,True,1
76561197962071692,,2015,273350,0 of 4 people (0%) found this review helpful,True,1
76561197962071692,,2014,49520,No ratings yet,True,1
mmati07,,2013,109600,2 of 5 people (40%) found this review helpful,True,1
mmati07,,2015,65790,1 of 14 people (7%) found this review helpful,False,1
ReithlessNomz,1 person found this review funny,2015,730,1 of 2 people (50%) found this review helpful,True,1
vdemyx,,2014,265930,No ratings yet,True,1
76561198043004741,6 people found this review funny,2015,271590,30 of 56 people (54%) found this review helpful,False,1
76561198073041914,2 people found this review funny,2015,243870,4 of 8 people (50%) found this review helpful,False,1
Veldar,,2014,266840,1 of 1 people (100%) found this review helpful,True,1
Veldar,,2014,200710,1 of 5 people (20%) found this review helpful,False,1
Veldar,,2014,3830,No ratings yet,True,1
76561198030187085,,2013,200260,1 of 2 people (50%) found this review helpful,True,2
76561198071938837,,2015,339800,1 of 1 people (100%) found this review helpful,True,1
76561198071938837,,2014,207210,No ratings yet,True,1
DANKWEEDAYEM8,7 people found this review funny,2014,220050,18 of 34 people (53%) found this review helpful,False,1
DANKWEEDAYEM8,,2013,239070,1 of 2 people (50%) found this review helpful,True,1
DANKWEEDAYEM8,,2015,271590,0 of 1 people (0%) found this review helpful,True,1
DANKWEEDAYEM8,,2015,417860,No ratings yet,True,1
DANKWEEDAYEM8,,2014,317360,No ratings yet,True,1
DANKWEEDAYEM8,,2014,113420,No ratings yet,True,2
cumme,,2015,10,No ratings yet,True,1
TheOnlyVelvet,48 people found this review funny,2014,16870,61 of 99 people (62%) found this review helpful,True,1
TheOnlyVelvet,,2014,8930,1 of 1 people (100%) found this review helpful,True,1
TheOnlyVelvet,,2014,235580,5 of 10 people (50%) found this review helpful,True,1
TheOnlyVelvet,,2015,338160,1 of 3 people (33%) found this review helpful,True,1
TheOnlyVelvet,,2015,346900,No ratings yet,True,1
TheOnlyVelvet,1 person found this review funny,2015,230290,No ratings yet,True,1
TheOnlyVelvet,,2015,105600,No ratings yet,True,1
TheOnlyVelvet,,2014,236850,No ratings yet,True,1
TheOnlyVelvet,1 person found this review funny,2012,440,No ratings yet,True,1
76561198058267330,,2014,240,No ratings yet,True,1
thedungeoneers,,2015,218620,3 of 27 people (11%) found this review helpful,True,1
venoix,,2013,261030,1 of 2 people (50%) found this review helpful,True,1
venoix,,2013,42910,No ratings yet,True,1
venoix,,2013,250320,No ratings yet,True,1
venoix,,2013,8870,No ratings yet,True,1
venoix,,2012,207610,No ratings yet,True,1
VenomVenti,,2015,252490,1 of 2 people (50%) found this review helpful,False,1
76561198076001257,,2014,221100,1 of 1 people (100%) found this review helpful,True,1
76561198076001257,,2013,550,1 of 1 people (100%) found this review helpful,True,1
76561198076001257,,2013,219640,4 of 7 people (57%) found this review helpful,True,1
76561198076001257,,2013,220240,No ratings yet,True,1
76561198045787416,,2014,252490,2 of 2 people (100%) found this review helpful,True,1
76561198045787416,,2014,730,No ratings yet,True,1
76561198073958869,,2014,218620,0 of 1 people (0%) found this review helpful,True,1
76561198073958869,,2015,57300,No ratings yet,True,1
76561198073958869,,2015,7670,No ratings yet,True,1
76561198073958869,,2015,550,No ratings yet,True,1
76561198073958869,,2015,282070,No ratings yet,True,1
76561198073958869,,2014,207610,No ratings yet,True,1
76561198073958869,,2014,8930,No ratings yet,True,1
76561198073958869,,2013,242050,No ratings yet,True,1
76561198073958869,,2013,4000,No ratings yet,True,1
76561198073958869,,2013,8870,No ratings yet,True,1
76561198003798869,,2013,204450,1 of 1 people (100%) found this review helpful,True,1
76561198003798869,,2015,230410,No ratings yet,True,1
orangejuiceanddoobies,2 people found this review funny,2015,220240,1 of 1 people (100%) found this review helpful,True,1
orangejuiceanddoobies,3 people found this review funny,2015,209650,2 of 5 people (40%) found this review helpful,True,1
orangejuiceanddoobies,,2014,730,No ratings yet,True,1
orangejuiceanddoobies,,2014,304930,No ratings yet,False,0
orangejuiceanddoobies,,2014,221640,No ratings yet,True,1
76561198025613632,,2013,250580,No ratings yet,True,1
76561198057534772,,2015,1510,No ratings yet,True,1
zeriora,,2013,105600,No ratings yet,True,1
76561198074248942,,2014,332800,1 of 1 people (100%) found this review helpful,True,1
76561198074248942,,2014,261030,1 of 1 people (100%) found this review helpful,True,1
76561198074248942,,2015,388090,1 of 2 people (50%) found this review helpful,True,1
76561198074248942,,2015,346110,No ratings yet,True,1
101010101111,,2014,4000,1 of 1 people (100%) found this review helpful,True,0
76561198052955798,,2015,208090,1 of 3 people (33%) found this review helpful,True,1
76561198052955798,,2014,274190,No ratings yet,True,1
76561198052955798,,2014,219640,No ratings yet,True,1
76561198052955798,,2014,274920,No ratings yet,True,1
76561198052955798,,2013,224540,No ratings yet,True,1
76561198081497644,,2014,440,1 of 1 people (100%) found this review helpful,True,1
76561198081497644,,2014,317360,5 of 9 people (56%) found this review helpful,True,1
76561198081497644,,2014,252490,1 of 2 people (50%) found this review helpful,True,1
76561198081497644,,2014,4000,No ratings yet,True,1
BayonetSpaghettiKnife,,2015,203160,1 of 1 people (100%) found this review helpful,True,1
BayonetSpaghettiKnife,,2014,209080,1 of 1 people (100%) found this review helpful,True,1
BayonetSpaghettiKnife,,2015,4000,1 of 2 people (50%) found this review helpful,True,1
BayonetSpaghettiKnife,,2014,263680,2 of 4 people (50%) found this review helpful,True,1
BayonetSpaghettiKnife,,2015,304930,No ratings yet,True,1
BayonetSpaghettiKnife,,2015,50300,No ratings yet,True,1
76561198051253857,,2015,345370,1 of 2 people (50%) found this review helpful,True,1
76561198075407499,,2015,730,No ratings yet,True,2
76561198057654325,,2014,730,No ratings yet,True,1
vincenium,,2014,246700,No ratings yet,True,1
76561198079278403,,2013,91310,0 of 1 people (0%) found this review helpful,True,1
TheOneAndOnlyVinylScratch,,2015,218620,5 of 5 people (100%) found this review helpful,False,1
TheOneAndOnlyVinylScratch,,2015,319630,3 of 3 people (100%) found this review helpful,True,1
TheOneAndOnlyVinylScratch,1 person found this review funny,2015,224540,3 of 4 people (75%) found this review helpful,False,1
TheOneAndOnlyVinylScratch,,2015,319550,No ratings yet,True,1
TheOneAndOnlyVinylScratch,,2015,72850,No ratings yet,True,1
nexusthedarkpegasus,,2015,264200,No ratings yet,True,1
76561197964753680,,2014,8870,0 of 1 people (0%) found this review helpful,True,1
76561197964753680,,2015,333930,No ratings yet,True,1
76561197964753680,,2014,232790,No ratings yet,True,1
76561197964753680,,2013,218620,No ratings yet,True,1
76561198095735150,,2014,440,No ratings yet,True,1
76561198036998600,,2014,200510,No ratings yet,True,1
vitorgc03,,2013,17410,No ratings yet,True,1
76561198072588625,,2015,346110,No ratings yet,True,1
76561198072588625,,2015,440,No ratings yet,True,1
76561198072588625,,2015,304930,No ratings yet,True,2
vixieys,,2014,730,3 of 3 people (100%) found this review helpful,True,1
76561198015620710,,2013,240320,3 of 4 people (75%) found this review helpful,True,1
76561198015620710,,2014,265810,No ratings yet,True,1
76561198015620710,,2013,42910,No ratings yet,True,1
VladTheManWhoSoldTheWorld,,2014,440,3 of 3 people (100%) found this review helpful,True,1
76561198049093949,,2015,8930,No ratings yet,True,1
76561198049093949,,2015,352460,No ratings yet,True,1
76561198049093949,,2013,4000,No ratings yet,True,1
IfYouThinkImASmurfKYS,,2014,50,3 of 5 people (60%) found this review helpful,True,1
IfYouThinkImASmurfKYS,,2015,9930,0 of 1 people (0%) found this review helpful,True,1
IfYouThinkImASmurfKYS,,2015,349480,No ratings yet,False,1
IfYouThinkImASmurfKYS,,2015,10180,No ratings yet,True,1
IfYouThinkImASmurfKYS,,2015,261820,No ratings yet,True,1
AHHAHAA,,2015,730,No ratings yet,True,2
76561198071967604,,2014,204030,No ratings yet,True,1
76561198071967604,,2014,67370,No ratings yet,True,1
76561198025298197,,2014,222750,11 of 16 people (69%) found this review helpful,True,2
vinidias15,,2014,226700,0 of 1 people (0%) found this review helpful,True,1
OfficialvnmZz,1 person found this review funny,2015,730,2 of 2 people (100%) found this review helpful,True,2
OfficialvnmZz,,2015,252950,0 of 1 people (0%) found this review helpful,True,2
76561198071234865,,2015,292030,No ratings yet,True,1
76561198071234865,,2014,202090,No ratings yet,True,1
HeyCry,,2014,252490,1 of 1 people (100%) found this review helpful,True,1
zVoidao,,2015,238460,No ratings yet,True,1
76561197990596976,,2015,730,No ratings yet,True,2
76561198057198704,,2013,12120,5 of 6 people (83%) found this review helpful,True,1
volka,,2014,730,24 of 28 people (86%) found this review helpful,True,1
volka,2 people found this review funny,2013,220240,5 of 5 people (100%) found this review helpful,True,1
Volknur,,2013,42910,No ratings yet,True,1
Volknur,,2012,22320,No ratings yet,True,1
76561198081645823,,2014,206440,1 of 1 people (100%) found this review helpful,True,1
76561198081645823,2 people found this review funny,2015,335330,2 of 3 people (67%) found this review helpful,False,1
76561198072100344,1 person found this review funny,2015,342620,3 of 3 people (100%) found this review helpful,True,1
76561198080164247,,2014,211500,1 of 3 people (33%) found this review helpful,True,1
TheRealRubyRose,,2015,237310,1 of 3 people (33%) found this review helpful,True,1
TheRealRubyRose,,2013,620,0 of 1 people (0%) found this review helpful,True,1
76561198077460901,,2015,252490,No ratings yet,True,1
76561198107103330,,2014,550,No ratings yet,True,1
eksdeedeedee,,2015,730,No ratings yet,True,1
Mickraff,2 people found this review funny,2015,271590,6 of 17 people (35%) found this review helpful,False,1
VTG_Dark_Boy,,2015,72850,2 of 2 people (100%) found this review helpful,True,2
76561198055899622,,2015,305620,No ratings yet,True,1
vs94,,2015,295110,1 of 2 people (50%) found this review helpful,True,2
vs94,,2015,48700,No ratings yet,True,2
Vayndrohn,,2014,60,5 of 6 people (83%) found this review helpful,True,1
Vyraz,,2014,109600,No ratings yet,True,1
vyro_,1 person found this review funny,2015,730,1 of 2 people (50%) found this review helpful,True,1
76561198056966018,,2013,215470,1 of 1 people (100%) found this review helpful,True,1
76561198056966018,,2014,301520,8 of 15 people (53%) found this review helpful,True,1
76561198088709404,1 person found this review funny,2015,298630,1 of 1 people (100%) found this review helpful,True,1
76561198088709404,,2014,252490,1 of 1 people (100%) found this review helpful,True,1
76561198088709404,,2014,570,No ratings yet,True,1
terrib4d,,2015,386360,No ratings yet,True,1
7656319335278779,,2015,730,No ratings yet,True,1
7656319335278779,,2015,570,No ratings yet,False,1
7656319335278779,,2015,10,No ratings yet,True,2
7656319335278779,,2015,20,No ratings yet,True,1
7656319335278779,,2015,302380,No ratings yet,True,1
76561198041600501,,2015,346010,No ratings yet,True,1
W33dl3y,2 people found this review funny,2015,369580,2 of 3 people (67%) found this review helpful,True,1
W33dl3y,1 person found this review funny,2015,239030,No ratings yet,True,1
Koogie,,2015,730,1 of 3 people (33%) found this review helpful,True,1
76561198064923958,2 people found this review funny,2015,345650,8 of 11 people (73%) found this review helpful,True,1
stevedude911,,2014,200510,No ratings yet,True,1
stevedude911,,2014,8930,No ratings yet,True,1
stevedude911,,2014,224260,No ratings yet,True,1
76561198078751822,,2014,291480,No ratings yet,True,1
76561198038743710,,2014,252490,0 of 1 people (0%) found this review helpful,True,1
waddledum,,2013,35450,No ratings yet,True,1
wadvani,1 person found this review funny,2014,218620,No ratings yet,True,2
wafzaf,1 person found this review funny,2015,105600,3 of 3 people (100%) found this review helpful,True,1
wafzaf,,2015,221100,4 of 5 people (80%) found this review helpful,False,1
wafzaf,,2014,224260,No ratings yet,True,1
skinarena49,,2013,49520,1 of 2 people (50%) found this review helpful,True,1
skinarena49,,2014,252490,No ratings yet,True,2
76561198085548011,,2015,418340,No ratings yet,True,1
76561198085548011,,2014,99900,No ratings yet,True,1
andrewanel,,2014,440,1 of 1 people (100%) found this review helpful,True,2
egftw,,2013,570,0 of 2 people (0%) found this review helpful,True,1
egftw,1 person found this review funny,2015,730,No ratings yet,True,2
egftw,,2015,302830,No ratings yet,True,1
KittyStella7,1 person found this review funny,2015,730,2 of 2 people (100%) found this review helpful,True,2
KittyStella7,1 person found this review funny,2014,440,2 of 2 people (100%) found this review helpful,True,2
76561198103892586,,2014,440,No ratings yet,True,1
76561198074212266,,2014,440,1 of 1 people (100%) found this review helpful,True,1
76561198074212266,,2014,270680,No ratings yet,True,1
76561198074212266,,2013,34330,No ratings yet,True,2
76561198073624860,,2014,221100,2 of 3 people (67%) found this review helpful,True,1
Don7panic,,2014,236390,No ratings yet,True,1
76561198044412023,,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198044412023,,2015,221100,1 of 1 people (100%) found this review helpful,True,1
76561198044412023,,2015,377160,0 of 2 people (0%) found this review helpful,True,1
76561198044412023,,2015,350080,No ratings yet,True,1
76561198002933766,,2015,295110,2 of 4 people (50%) found this review helpful,True,1
stonedwalrus,1 person found this review funny,2015,218620,13 of 13 people (100%) found this review helpful,False,1
stonedwalrus,,2014,322070,No ratings yet,True,1
ghirq,,2014,208090,1 of 3 people (33%) found this review helpful,True,2
ExpoWaltzin,,2015,440,1 of 1 people (100%) found this review helpful,True,1
76561198093842609,,2014,251570,No ratings yet,True,1
NoculusRift,,2014,240,No ratings yet,True,1
NoculusRift,,2014,222880,No ratings yet,True,1
NoculusRift,,2014,218230,No ratings yet,True,1
NoculusRift,,2014,107410,No ratings yet,True,1
sexinahatyer,,2015,440,No ratings yet,True,1
sexinahatyer,,2015,250900,No ratings yet,True,1
sexinahatyer,,2015,257510,No ratings yet,True,1
sexinahatyer,,2014,4500,No ratings yet,True,1
sexinahatyer,,2014,34900,No ratings yet,True,1
sexinahatyer,,2014,20920,No ratings yet,True,1
sexinahatyer,,2014,113200,No ratings yet,True,1
76561198087699908,1 person found this review funny,2015,274270,No ratings yet,True,1
koongon,,2014,49520,3 of 4 people (75%) found this review helpful,True,1
koongon,,2014,219740,1 of 1 people (100%) found this review helpful,True,1
koongon,,2014,570,1 of 1 people (100%) found this review helpful,True,1
76561198061880504,,2014,570,No ratings yet,True,1
STEAM0082987612,,2014,222880,3 of 6 people (50%) found this review helpful,True,1
STEAM0082987612,,2014,270850,1 of 3 people (33%) found this review helpful,True,1
STEAM0082987612,,2014,730,1 of 3 people (33%) found this review helpful,True,2
STEAM0082987612,,2014,4000,0 of 2 people (0%) found this review helpful,True,1
STEAM0082987612,,2014,252490,1 of 5 people (20%) found this review helpful,True,1
STEAM0082987612,,2015,224260,No ratings yet,False,1
STEAM0082987612,,2014,241540,No ratings yet,True,0
WCM03,,2014,224260,2 of 2 people (100%) found this review helpful,True,1
WCM03,,2015,730,1 of 1 people (100%) found this review helpful,True,1
WCM03,,2014,240,1 of 1 people (100%) found this review helpful,True,1
WCM03,1 person found this review funny,2014,227940,1 of 2 people (50%) found this review helpful,True,1
WCM03,1 person found this review funny,2015,218620,1 of 3 people (33%) found this review helpful,True,1
WCM03,,2015,252490,0 of 1 people (0%) found this review helpful,False,1
WCM03,,2015,242760,4 of 11 people (36%) found this review helpful,False,1
WCM03,,2015,8930,No ratings yet,True,1
WCM03,,2015,236390,No ratings yet,True,1
76561197977051585,2 people found this review funny,2014,7200,16 of 70 people (23%) found this review helpful,False,1
warheads,,2015,220,1 of 1 people (100%) found this review helpful,True,1
warheads,1 person found this review funny,2015,206420,1 of 1 people (100%) found this review helpful,True,1
warheads,4 people found this review funny,2012,440,2 of 3 people (67%) found this review helpful,True,1
warheads,1 person found this review funny,2012,630,2 of 3 people (67%) found this review helpful,True,1
warheads,1 person found this review funny,2014,219150,1 of 2 people (50%) found this review helpful,True,1
76561198081095960,,2014,24240,0 of 1 people (0%) found this review helpful,True,1
76561198081095960,,2014,730,0 of 1 people (0%) found this review helpful,False,1
76561198081095960,,2014,211820,1 of 5 people (20%) found this review helpful,False,1
76561198081095960,,2014,8870,No ratings yet,True,1
76561198081095960,,2014,49520,No ratings yet,True,1
76561198077187699,,2013,72850,No ratings yet,True,1
76561198063509156,,2015,219150,1 of 1 people (100%) found this review helpful,True,1
76561198063509156,,2015,730,No ratings yet,False,1
76561198063509156,,2015,333930,No ratings yet,True,1
76561198063509156,,2014,218620,No ratings yet,True,1
warpeddemon,,2015,346110,1 of 3 people (33%) found this review helpful,True,1
76561198041012252,,2013,231430,2 of 6 people (33%) found this review helpful,True,1
Warrfoxx,1 person found this review funny,2014,107410,4 of 5 people (80%) found this review helpful,True,1
Warrfoxx,,2012,49520,1 of 1 people (100%) found this review helpful,True,1
Warrfoxx,,2012,7940,1 of 1 people (100%) found this review helpful,True,1
Warrfoxx,2 people found this review funny,2014,113400,2 of 3 people (67%) found this review helpful,True,1
Warrfoxx,,2014,209160,3 of 5 people (60%) found this review helpful,True,1
Warrfoxx,1 person found this review funny,2014,63380,No ratings yet,True,1
Warrfoxx,1 person found this review funny,2012,33930,No ratings yet,True,1
76561198043936680,,2013,215280,No ratings yet,True,1
crispysharp,,2015,271590,0 of 1 people (0%) found this review helpful,True,1
76561198074309540,,2014,221100,No ratings yet,True,1
waspish,,2012,10,No ratings yet,True,2
Watane_,,2013,440,1 of 1 people (100%) found this review helpful,True,1
Watane_,,2014,304930,No ratings yet,True,1
76561198083396708,,2014,304930,2 of 3 people (67%) found this review helpful,True,1
IRLShrex,,2014,304930,No ratings yet,True,1
IRLShrex,,2014,206420,No ratings yet,True,2
iluvsowon,2 people found this review funny,2015,730,2 of 3 people (67%) found this review helpful,True,2
76561198201838024,,2015,730,No ratings yet,True,0
WateryMind,,2014,218620,1 of 1 people (100%) found this review helpful,True,1
Waxhax92,,2014,1250,No ratings yet,True,1
Waxhax92,,2014,730,No ratings yet,True,1
Way2Saltyyy,1 person found this review funny,2015,220,0 of 1 people (0%) found this review helpful,True,1
Way2Saltyyy,,2015,286080,0 of 2 people (0%) found this review helpful,False,1
Way2Saltyyy,,2015,362620,No ratings yet,True,1
Way2Saltyyy,,2015,252950,No ratings yet,True,1
Way2Saltyyy,,2015,440,No ratings yet,False,1
Way2Saltyyy,,2015,104900,No ratings yet,True,1
Way2Saltyyy,,2014,233450,No ratings yet,True,1
Way2Saltyyy,,2014,4000,No ratings yet,True,1
Way2Saltyyy,,2014,204300,No ratings yet,False,0
OneShotOneKill-NoLuckJustSkill,8 people found this review funny,2015,301520,30 of 43 people (70%) found this review helpful,True,1
76561198020933633,,2013,211420,0 of 1 people (0%) found this review helpful,True,1
76561198020933633,,2014,41070,No ratings yet,True,1
76561198020933633,,2013,218620,No ratings yet,True,1
76561198020933633,,2013,202750,No ratings yet,True,1
assassin11538,,2015,244850,No ratings yet,True,1
assassin11538,,2014,730,No ratings yet,True,2
assassin11538,,2014,49520,No ratings yet,True,2
WBmannus,,2014,243870,4 of 4 people (100%) found this review helpful,True,1
WBmannus,,2014,730,No ratings yet,True,1
WBmannus,,2014,236850,No ratings yet,True,1
WBmannus,,2014,203770,No ratings yet,True,2
76561198058972456,,2014,570,0 of 1 people (0%) found this review helpful,False,1
76561198058972456,,2015,271590,No ratings yet,True,1
76561198056968272,,2015,240,1 of 7 people (14%) found this review helpful,False,1
76561198056968272,,2015,219640,No ratings yet,True,1
76561198056968272,,2015,6020,No ratings yet,True,0
76561198056968272,,2015,99900,No ratings yet,True,1
76561198056968272,,2015,730,No ratings yet,True,1
Weaselbeast,,2014,218230,No ratings yet,True,1
wecky,,2013,238960,5 of 5 people (100%) found this review helpful,True,1
76561198082569416,1 person found this review funny,2015,730,1 of 1 people (100%) found this review helpful,True,1
76561198053081936,,2015,209080,1 of 2 people (50%) found this review helpful,True,1
76561198053081936,,2015,311730,4 of 9 people (44%) found this review helpful,False,1
benoz11,,2014,42910,No ratings yet,True,1
Ojandora,,2015,4000,No ratings yet,True,1
Ojandora,,2014,304930,No ratings yet,True,1
76561198059536225,,2015,371500,No ratings yet,True,1
76561198089526841,,2015,252490,1 of 2 people (50%) found this review helpful,True,1
Wesmi,,2015,212680,No ratings yet,True,1
76561198027033328,,2014,220,1 of 1 people (100%) found this review helpful,True,1
76561198069683661,,2014,208090,No ratings yet,True,1
76561198044291528,,2013,232910,No ratings yet,True,1
76561198068197314,,2014,221640,No ratings yet,True,1
76561198068197314,,2014,304930,No ratings yet,True,1
bhgdkfjd,,2014,238460,1 of 1 people (100%) found this review helpful,True,1
bhgdkfjd,,2013,22370,2 of 4 people (50%) found this review helpful,True,1
AnOddBandit,135 people found this review funny,2015,107410,101 of 137 people (74%) found this review helpful,True,1
AnOddBandit,14 people found this review funny,2015,234670,13 of 15 people (87%) found this review helpful,True,1
AnOddBandit,3 people found this review funny,2015,115320,3 of 6 people (50%) found this review helpful,True,1
AnOddBandit,,2015,8190,No ratings yet,True,1
leadri,,2014,250900,0 of 1 people (0%) found this review helpful,True,1
daemonslove,1 person found this review funny,2015,218620,14 of 16 people (88%) found this review helpful,False,1
daemonslove,10 people found this review funny,2015,302830,10 of 21 people (48%) found this review helpful,False,0
daemonslove,2 people found this review funny,2015,225600,5 of 11 people (45%) found this review helpful,False,1
daemonslove,6 people found this review funny,2015,222900,2 of 7 people (29%) found this review helpful,False,0
daemonslove,3 people found this review funny,2015,418340,13 of 31 people (42%) found this review helpful,True,2
daemonslove,,2015,417860,No ratings yet,True,1
daemonslove,,2015,730,No ratings yet,False,1
daemonslove,,2014,223470,No ratings yet,True,1
76561198061971210,1 person found this review funny,2015,255710,2 of 2 people (100%) found this review helpful,True,2
76561198061971210,,2014,296240,1 of 3 people (33%) found this review helpful,True,1
76561198061971210,,2014,306020,No ratings yet,True,1
76561198061971210,,2014,241540,No ratings yet,True,1
76561198061971210,,2014,245620,No ratings yet,True,1
wheelsod,,2011,57900,0 of 2 people (0%) found this review helpful,True,1
wheelsod,,2013,8870,No ratings yet,True,1
wheelsod,,2011,113200,No ratings yet,True,1
LUK3Gaming,,2015,730,No ratings yet,True,1
76561198107085491,,2013,440,No ratings yet,True,1
SniffyDiagram,4 people found this review funny,2014,33460,13 of 21 people (62%) found this review helpful,False,1
SniffyDiagram,,2014,248570,No ratings yet,True,1
chocolate_fudge,1 person found this review funny,2014,730,1 of 1 people (100%) found this review helpful,True,1
chocolate_fudge,,2014,41100,1 of 4 people (25%) found this review helpful,False,1
chocolate_fudge,,2014,250900,No ratings yet,True,1
ItsLeithal,,2014,730,0 of 1 people (0%) found this review helpful,True,2
ItsLeithal,,2015,400,No ratings yet,True,1
ItsLeithal,,2015,4000,No ratings yet,True,1
ItsLeithal,,2015,221640,No ratings yet,True,1
ItsLeithal,,2013,440,No ratings yet,True,1
WM8267,,2015,225540,No ratings yet,True,1
WM8267,,2014,238960,No ratings yet,True,1
76561198060275481,,2015,292030,No ratings yet,True,2
76561198057894608,1 person found this review funny,2015,440,5 of 5 people (100%) found this review helpful,True,1
76561198057894608,,2015,210770,No ratings yet,True,1
76561198071843235,,2014,304930,0 of 1 people (0%) found this review helpful,True,1
76561198071843235,,2015,382490,No ratings yet,True,1
76561198071843235,,2015,39000,No ratings yet,True,1
76561198071843235,,2015,440,No ratings yet,True,1
whynotpink,,2013,4000,No ratings yet,True,2
RagelessGamer,,2013,4000,1 of 1 people (100%) found this review helpful,True,2
RagelessGamer,,2014,221910,No ratings yet,True,1
KillShot2285,,2014,218620,No ratings yet,True,2
gRFLX,,2014,730,No ratings yet,True,1
Whitetiger20032,,2014,550,1 of 1 people (100%) found this review helpful,True,1
Whitetiger20032,,2014,304930,No ratings yet,True,0
76561198089638608,,2015,304930,No ratings yet,True,1
76561198042918873,,2014,730,1 of 1 people (100%) found this review helpful,True,1
thewhk,,2013,239820,No ratings yet,True,1
Spectre11,,2015,334230,No ratings yet,True,1
Spectre11,,2015,322330,No ratings yet,True,1
Spectre11,,2015,304930,No ratings yet,True,0
seuseupai,,2015,391540,1 of 1 people (100%) found this review helpful,True,1
seuseupai,,2015,730,1 of 1 people (100%) found this review helpful,True,1
Emillllllllllllllllllllllll,,2014,104900,1 of 1 people (100%) found this review helpful,True,1
Emillllllllllllllllllllllll,,2014,207610,No ratings yet,True,1
Emillllllllllllllllllllllll,,2014,221910,No ratings yet,False,1
76561198092627689,,2014,99900,No ratings yet,True,2
76561198092627689,,2013,440,No ratings yet,True,1
76561198080973222,,2014,440,No ratings yet,True,1
sogogamer,2 people found this review funny,2015,271590,3 of 3 people (100%) found this review helpful,True,1
sogogamer,1 person found this review funny,2015,218620,1 of 1 people (100%) found this review helpful,True,1
sogogamer,,2014,247730,1 of 1 people (100%) found this review helpful,True,1
sogogamer,,2014,105600,1 of 1 people (100%) found this review helpful,True,1
sogogamer,,2014,244850,1 of 1 people (100%) found this review helpful,True,1
sogogamer,,2014,107410,0 of 1 people (0%) found this review helpful,True,2
sogogamer,,2014,242860,0 of 2 people (0%) found this review helpful,True,2
sogogamer,,2015,252870,No ratings yet,True,1
sogogamer,,2015,389570,No ratings yet,True,1
LeZoidberg,2 people found this review funny,2013,730,"1,075 of 1,470 people (73%) found this review helpful",True,1
76561198080481352,1 person found this review funny,2013,570,1 of 2 people (50%) found this review helpful,True,1
Whyulame,,2015,287980,No ratings yet,True,1
Whyulame,,2014,206190,No ratings yet,True,1
76561198062034910,,2014,304930,2 of 2 people (100%) found this review helpful,True,1
76561198062034910,,2014,218620,0 of 1 people (0%) found this review helpful,True,1
76561198062034910,,2014,221100,No ratings yet,True,1
76561198044635603,,2015,32800,No ratings yet,False,1
76561198029284067,,2014,35450,No ratings yet,True,1
re4ctive711,,2015,440,2 of 2 people (100%) found this review helpful,True,1
Wihan,,2014,209000,1 of 2 people (50%) found this review helpful,False,1
Wihan,,2014,12200,No ratings yet,True,1
wildboynz,,2014,201810,1 of 1 people (100%) found this review helpful,True,1
wildboynz,,2014,218640,No ratings yet,True,1
wildboynz,,2013,203160,No ratings yet,True,1
76561198087992251,,2014,440,2 of 3 people (67%) found this review helpful,True,1
76561198074117031,,2013,226700,No ratings yet,True,1
76561198077787409,,2015,49600,No ratings yet,True,1
76561198077787409,,2015,234710,No ratings yet,True,1
76561198077787409,,2015,294860,No ratings yet,False,1
76561198077787409,,2015,246620,No ratings yet,True,1
76561198077787409,,2015,265630,No ratings yet,True,1
76561198077787409,,2015,107100,No ratings yet,True,1
76561198077787409,,2015,224260,No ratings yet,True,1
76561198077787409,,2015,282800,No ratings yet,True,1
76561198077787409,,2015,223710,No ratings yet,True,1
William321,,2015,319510,No ratings yet,True,1
William321,,2015,4000,No ratings yet,True,1
William321,,2015,333930,No ratings yet,False,1
William321,,2015,348090,No ratings yet,True,1
William321,,2014,218620,No ratings yet,False,1
William321,,2014,24240,No ratings yet,True,1
William321,,2013,1250,No ratings yet,True,1
William321,,2013,730,No ratings yet,True,1
76561198083405389,,2015,363970,No ratings yet,True,1
thermo456,,2013,570,1 of 1 people (100%) found this review helpful,True,1
thermo456,,2013,209370,No ratings yet,True,1
thermo456,,2012,17080,No ratings yet,True,2
76561198050613457,,2014,233720,1 of 2 people (50%) found this review helpful,True,1
76561198046521584,2 people found this review funny,2015,255710,No ratings yet,True,1
BrainsAccount,,2014,220,0 of 2 people (0%) found this review helpful,True,1
BrainsAccount,,2014,380,0 of 2 people (0%) found this review helpful,True,1
BrainsAccount,,2015,230410,0 of 5 people (0%) found this review helpful,False,1
BrainsAccount,,2015,333930,No ratings yet,True,1
BrainsAccount,,2015,550,No ratings yet,True,1
BrainsAccount,,2014,620,No ratings yet,True,1
BrainsAccount,,2014,340,No ratings yet,True,1
BrainsAccount,,2014,320,No ratings yet,True,1
BrainsAccount,,2014,420,No ratings yet,True,1
BrainsAccount,,2014,17520,No ratings yet,True,1
LudoTiddlywinks,,2015,730,No ratings yet,True,1
LudoTiddlywinks,,2014,2400,No ratings yet,True,1
visrut,,2013,440,1 of 1 people (100%) found this review helpful,True,2
visrut,,2014,4920,No ratings yet,True,1
visrut,,2014,221640,No ratings yet,True,1
visrut,,2014,222900,No ratings yet,True,2
