id,horas_jugadas,app_name,release_date,Strategy,Action,Indie,Casual,Simulation,RPG,Adventure,Singleplayer,count,recommend,sentiment_analysis
317510,113.08333333333333,Beyond Gravity,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
317620,87.9,Space Hulk Ascension,2014.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
317710,153.31666666666666,Velocibox,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5
317790,15.816666666666666,Rexaura,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
317820,117.85,Guild of Dungeoneering,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
318020,545.2499999999999,Act of Aggression - Reboot Edition,2015.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
318100,176.58333333333334,AXYOS,2014.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0
318130,96.38333333333333,Doom & Destiny,2011.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
318220,214.9,Enforcer: Police Crime Action,2014.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.5714285714285714,1.0
318230,150.36666666666667,Convoy,2015.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
318430,240.96666666666667,Squishy the Suicidal Pig,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.8888888888888888,1.1111111111111112
318530,114.01666666666667,Wings of Vi,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.2
319050,224.04999999999998,Chaos Reborn,2015.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0
319140,7.1499999999999995,Xeodrifter™,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
319180,314.6333333333333,Platypus II,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
319250,40.93333333333334,Magicmaker,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
319400,1.8,Disney Winnie the Pooh,2011.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
319450,85.41666666666667,Chariot,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
319510,199.98333333333332,Five Nights at Freddy's,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,104.0,0.875,0.9134615384615384
319550,89.95,The Collider,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,1.0
319560,28.599999999999998,Reprisal Universe,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
319570,0.0833333333333333,Heroes of SoulCraft - Arcade MOBA,2015.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
319630,2487.9,Life is Strange - Episode 1,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,120.0,0.9583333333333334,1.075
319740,63.833333333333336,There Came an Echo,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
319910,244.13333333333333,Trine 3: The Artifacts of Power,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,1.3333333333333333
319970,121.61666666666666,The Detail,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
320140,138.91666666666666,Absolute Drift,2015.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.2
320760,51.583333333333336,Tokyo School Life,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.6666666666666666
320970,4.383333333333334,IGT Slots Paradise Garden,2014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321030,0.5499999999999998,One Day For Ched,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
321060,12.949999999999998,Gender Bender DNA Twister Extreme,2014.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
321360,557.0666666666666,Primal Carnage: Extinction,2015.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.75,1.0
321610,0.1166666666666666,Demonlisher,2011.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321830,29.583333333333332,Cavern Kings,2014.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
321840,25.183333333333334,Rising Angels: Reborn,2013.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
321960,176.5,Might & Magic® Heroes® VII,2015.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.6666666666666666
321980,6.1499999999999995,Hardland,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
322110,39.099999999999994,20XX,2017.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
322170,467.16666666666663,Geometry Dash,2014.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,52.0,1.0,1.0384615384615385
322300,62.550000000000004,The Repopulation,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
322330,5330.35,Don't Starve Together,2016.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,95.0,0.9789473684210527,1.0421052631578946
322520,55.16666666666667,DYNASTY WARRIORS® 8 Empires,2015.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
322900,168.03333333333333,"War, the Game",2015.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
322910,163.36666666666667,"Warhammer 40,000: Regicide",2015.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.75,1.0
322920,156.45,theHunter: Primal,2015.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.8125,0.875
322980,1.7666666666666666,Gods vs Humans,2013.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
323370,3565.2166666666667,TERA,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.9375,1.1875
323380,138.18333333333334,The Magic Circle,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
323450,81.76666666666667,Alphadia Genesis,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
323470,3125.4166666666665,DRAGON BALL XENOVERSE,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,1.0,1.0714285714285714
323610,18.633333333333333,911: First Responders®,2006.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.3333333333333333
323720,89.98333333333333,Decay: The Mare,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
324080,52.78333333333333,Rising World,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.6666666666666666,1.0
324120,4.433333333333334,Verde Station,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
324160,578.95,CLANNAD,2015.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
324260,91.71666666666667,VoidExpanse,2015.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
324570,24.316666666666666,Halo: Spartan Strike,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0
324680,22.983333333333334,Impossible Creatures Steam Edition,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
324810,80.41666666666666,TOXIKK™,2016.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.8333333333333334,1.1666666666666667
325090,130.01666666666665,Deep Dungeons of Doom,2014.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
325110,3.5999999999999996,Save the Furries,2012.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
325300,0.7,BEARZERKERS,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
325610,1351.5,Total War: ATTILA,2015.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.9375,1.0
326150,37.63333333333333,Death Skid Marks,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
326160,4732.933333333333,Shroud of the Avatar: Forsaken Virtues,2014.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
326410,429.6166666666667,Windward,2015.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
326480,856.35,If My Heart Had Wings,2013.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0
326670,157.53333333333333,Warhammer Quest,2015.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
326720,33.166666666666664,Instant Dungeon!,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
326990,11.4,Deep Eclipse: New Space Odyssey,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
327090,6.3999999999999995,Out of Reach,2015.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,1.0
327220,73.95,Anna's Quest,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
327410,211.38333333333333,A Bird Story,2014.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0
327500,8.633333333333333,Zenzizenzic,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
327520,2.3,Traverser,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
327640,4.016666666666667,CaesarIA,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.75,1.0
327670,52.28333333333334,Ironcast,2015.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
327740,73.45,Tron 2.0,2003.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
327860,76.23333333333333,Salt,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
327890,285.4166666666667,I am Bread,2015.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,0.7894736842105263,1.105263157894737
328060,45.083333333333336,Tales Runner,2015.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
328070,24.333333333333332,Reflex Arena,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3333333333333333
328220,5.683333333333334,Wild Season,2015.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,1.0
328500,209.28333333333333,Potatoman Seeks the Troof,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
328830,0.0833333333333333,Rugby Union Team Manager 2015,2014.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
328940,176.96666666666667,The Deer God,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
329050,197.53333333333333,Devil May Cry® 4 Special Edition,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
329110,977.8333333333333,Gems of War - Puzzle RPG,2014.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
329130,254.28333333333333,Reassembly,2015.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
329190,2.9499999999999997,Volo Airsport,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
329430,302.7833333333333,State of Decay: YOSE,2015.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
329440,103.11666666666667,Sonic Lost World,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.75,1.0
329490,148.9,Phantom Breaker: Battle Grounds,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
329830,94.43333333333334,The Moon Sliver,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0
330070,329.43333333333334,VEGAS Movie Studio 13 Platinum - Steam Powered,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
330390,49.96666666666666,Grandia® II Anniversary Edition,2015.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
330570,6.266666666666667,Noct,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
330580,45.3,Shark Attack Deathmatch 2,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
330830,1574.0,Tales from the Borderlands,2014.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,42.0,0.9761904761904762,1.0238095238095237
330840,858.95,Game of Thrones - A Telltale Games Series,2014.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,0.88,1.12
331120,6.3,Passing Pineview Forest,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0
331190,12.65,Master Spy,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
331200,112.51666666666665,Grass Simulator,2015.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.6666666666666666,1.0
331220,44.21666666666667,Thief Town,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
331440,240.21666666666667,bit Dungeon II,2014.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.6666666666666666
331470,160.71666666666667,Everlasting Summer,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,0.9333333333333333,1.0
331500,11.866666666666667,Executive Assault,2015.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.8,1.0
331600,601.4,One Piece Pirate Warriors 3,2015.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
331670,391.6666666666667,The Jackbox Party Pack,2014.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
332070,26.466666666666665,School of Dragons,2014.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.4444444444444444,0.8888888888888888
332200,114.56666666666666,Axiom Verge,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
332250,2.533333333333333,The Next Penelope,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
332310,635.0833333333334,LEGO® Worlds,2017.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,0.9090909090909091,1.0
332500,1018.6666666666666,GRAV,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.5,1.1
332540,23.95,We Slay Monsters,2017.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
332570,34.38333333333333,Amazing Frog?,2014.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
332800,108.48333333333333,Five Nights at Freddy's 2,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,60.0,0.9666666666666667,1.0833333333333333
333930,4765.433333333333,Dirty Bomb®,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.7286821705426356,1.0310077519379846
333950,352.6,Medieval Engineers,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,0.7857142857142857,1.0
333980,177.43333333333334,AKIBA'S TRIP: Undead ＆ Undressed,2015.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.2
334070,124.66666666666667,Hektor,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6666666666666666,1.0
334230,2454.35,Town of Salem,2014.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,25.0,0.92,1.08
335150,2.2333333333333334,Magic Barrage - Bitferno,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
335190,221.68333333333334,200% Mixed Juice!,2015.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
335240,519.45,Transformice,2015.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,23.0,0.8695652173913043,1.0869565217391304
335300,4023.5166666666664,DARK SOULS™ II: Scholar of the First Sin,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.8823529411764706,1.0
335330,7.133333333333333,Brick-Force,2012.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,0.15,0.95
335430,257.15,Grimoire: Manastorm,2017.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.0
335660,185.08333333333334,CAFE 0 ~The Drowned Mermaid~,2011.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
335670,206.54999999999998,LISA,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0
335820,5.65,Dream Of Mirror Online,2015.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
335840,74.0,Goats on a Bridge,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
335890,3.2,Nanofights,2014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
336100,2.1,Rooster Teeth vs. Zombiens,2014.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
336250,62.6,Monster Jam Battlegrounds,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
336380,111.68333333333334,Catmouth Island,2014.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
336420,110.68333333333334,Bloodsports.TV,2015.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
336510,61.88333333333333,Anno Online,2013.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
336520,1.15,Might & Magic Heroes Online,2015.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
336670,1.666666666666666,HIT,2015.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
337040,86.1,Deadnaut,2014.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
337070,0.3833333333333332,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
337320,163.71666666666667,Paint the Town Red,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0
338000,26.28333333333333,Echoes+,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.3333333333333333
338170,50.86666666666667,Ratz Instagib,2016.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0
338540,237.96666666666664,Navy Field 2 : Conqueror of the Ocean,2015.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
339120,16.4,Fork Parker's Holiday Profit Hike,2014.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
339190,60.833333333333336,Dead Synchronicity: Tomorrow Comes Today,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
339230,129.38333333333333,ZOMBI,2015.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.3333333333333333,1.0
339280,75.7,Strife®,2015.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,0.8888888888888888,1.0
339290,210.35,Castle,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0
339350,126.05,Choice of Robots,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0
339400,53.28333333333333,Runestone Keeper,2015.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
339470,156.91666666666666,Retention,2015.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
339610,204.63333333333335,Freestyle 2: Street Basketball,2015.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,0.6363636363636364,1.0
339800,1652.95,HuniePop,2015.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,39.0,1.0,1.0512820512820513
340050,127.83333333333333,Survivalist,2015.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
340150,91.08333333333333,Basement,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.6666666666666666,1.0
340170,297.81666666666666,FINAL FANTASY TYPE-0™ HD,2015.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.8333333333333334,1.0
340300,154.38333333333333,Teddy Floppy Ear - Mountain Adventure,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0
340310,158.8,Teddy Floppy Ear - Kayaking,2015.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
340340,68.05,Domestic Dog,2014.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
340350,8.433333333333334,Quintet,2013.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0
340460,17.216666666666665,Spartans Vs Zombies Defense,2015.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
340540,0.05,TDP4:Team Battle,2012.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
340580,21.95,Armed with Wings: Rearmed,2017.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
340810,4.266666666666667,Deepworld,2015.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,1.0
341000,139.33333333333334,Mad Games Tycoon,2016.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
341310,236.68333333333334,Greyfox RPG,2015.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
341530,70.43333333333334,Stardust Vanguards,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
341720,6.049999999999998,Among Ripples,2015.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.8333333333333334,1.1666666666666667
341800,183.86666666666667,Keep Talking and Nobody Explodes,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0
341940,539.8,Hatred,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
342150,0.36666666666666664,Games of Glory,2017.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
342200,474.98333333333335,MechWarrior Online™,2015.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
342230,8.4,Air Guardians,2015.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
342260,0.9999999999999999,Nevermind,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
342300,128.86666666666667,Zombie Kill of the Week - Reborn,2015.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
342550,6.216666666666667,Phantasmal: Survival Horror Roguelike,2016.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
342560,24.46666666666667,Airships: Conquer the Skies,2015.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
342570,3.083333333333333,HIS (Heroes In the Sky),2015.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
342580,330.8333333333333,12 Labours of Hercules,2015.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
342620,160.43333333333334,"It came from space, and ate our brains",2015.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
342740,51.03333333333333,Samudai,2015.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
342970,112.36666666666666,Pixel Survivors,2016.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
342980,19.799999999999997,Destination Sol,2015.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0
343000,0.0166666666666666,The Mystery of the Druids,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
343270,76.98333333333333,Disillusions Manga Horror,2013.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
343360,367.01666666666665,Particula,2015.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
343710,133.93333333333334,Kholat,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
343780,160.91666666666666,Cat Goes Fishing,2015.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
344040,254.26666666666665,Voxelized,2015.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.4,1.0
344630,20.616666666666667,Princess Evangile All Ages Version,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
344740,36.98333333333333,CRYPTARK,2017.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5,1.0
344760,2186.983333333333,Reign Of Kings,2015.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,50.0,0.72,1.06
344770,176.73333333333332,fault - milestone two side:above,2015.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
344820,1.15,Forsaken Fortress Strategy,2015.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
